Event Time (UTC),Analytics Event Type,Latitude,Longitude,GPS Time (UTC),Device OS,Device OS Version,Device Model,Device Language,City Name,Country / Region,App Version
2019-12-29 18:08:26.704,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:25.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:27.142,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:25.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:27.783,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:26.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:27.089,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:25.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:27.075,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:25.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:27.785,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:26.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:27.786,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:26.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:30.024,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:28.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:31.599,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:30.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:08:31.697,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:08:30.995,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:49.272,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:48.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.508,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:49.273,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:48.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:49.275,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:48.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:49.276,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:48.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.726,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.718,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.724,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.721,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.729,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.726,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.730,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:51.728,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:50.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.161,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.172,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.162,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.163,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.163,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.176,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.525,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.176,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:52.174,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:51.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:53.779,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:52.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.526,tap,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.224,tap,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.613,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.611,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.612,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.534,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:09:54.612,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:09:53.993,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:02:58.717,tap,29.627521941465908,-95.40608857767228,2019-12-29 18:02:57.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:02:59.248,impression,29.627521941465908,-95.40608857767228,2019-12-29 18:02:57.997,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-29 18:04:00.171,custom,29.633333333333333,-95.4,2019-12-29 18:04:00.000,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-19 00:00:11.959,impression,29.633333333333333,-95.4,2019-12-19 00:00:10.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:07.890,impression,29.633333333333333,-95.4,2019-12-19 00:00:06.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:07.656,tap,29.633333333333333,-95.4,2019-12-19 00:00:06.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:07.890,impression,29.633333333333333,-95.4,2019-12-19 00:00:06.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:09.528,impression,29.633333333333333,-95.4,2019-12-19 00:00:08.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:11.999,impression,29.633333333333333,-95.4,2019-12-19 00:00:10.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:42.768,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:41.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:44.746,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:43.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.778,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:42.770,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:41.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:45.950,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:43.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:42.772,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:41.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.565,tap,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:42.773,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:41.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.780,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.781,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.783,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.779,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.784,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.861,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.882,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:46.885,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:45.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:03.361,impression,29.633333333333333,-95.4,2019-12-19 00:00:02.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:03.341,impression,29.633333333333333,-95.4,2019-12-19 00:00:02.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:02.876,impression,29.633333333333333,-95.4,2019-12-19 00:00:01.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:05.016,impression,29.633333333333333,-95.4,2019-12-19 00:00:04.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:05.014,custom,29.633333333333333,-95.4,2019-12-19 00:00:03.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:05.301,impression,29.633333333333333,-95.4,2019-12-19 00:00:04.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:05.108,impression,29.633333333333333,-95.4,2019-12-19 00:00:04.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:05.329,impression,29.633333333333333,-95.4,2019-12-19 00:00:04.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:06.347,impression,29.633333333333333,-95.4,2019-12-19 00:00:05.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:06.351,impression,29.633333333333333,-95.4,2019-12-19 00:00:05.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:06.348,impression,29.633333333333333,-95.4,2019-12-19 00:00:05.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-18 23:59:59.842,impression,29.633333333333333,-95.4,2019-12-18 23:59:58.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-18 23:59:59.213,impression,29.633333333333333,-95.4,2019-12-18 23:59:58.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:01.951,impression,29.633333333333333,-95.4,2019-12-19 00:00:00.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:01.952,impression,29.633333333333333,-95.4,2019-12-19 00:00:00.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:01.826,impression,29.633333333333333,-95.4,2019-12-19 00:00:00.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:01.826,impression,29.633333333333333,-95.4,2019-12-19 00:00:00.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:01.826,impression,29.633333333333333,-95.4,2019-12-19 00:00:00.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-19 00:00:49.640,tap,29.62763513906824,-95.40620257155541,2019-12-19 00:00:48.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:48.621,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:47.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.634,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.638,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.635,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:50.778,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:48.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.640,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.638,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.643,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.722,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.720,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.721,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:51.641,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:50.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:52.878,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:51.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:52.896,impression,29.62763513906824,-95.40620257155541,2019-12-19 00:00:51.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-19 00:00:52.877,tap,29.62763513906824,-95.40620257155541,2019-12-19 00:00:51.996,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10008
2019-12-29 18:09:42.766,impression,29.633333333333333,-95.4,2019-12-29 18:09:41.993,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:09:42.766,impression,29.633333333333333,-95.4,2019-12-29 18:09:41.993,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:08:15.524,impression,29.633333333333333,-95.4,2019-12-29 18:08:14.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:08:15.524,impression,29.633333333333333,-95.4,2019-12-29 18:08:14.995,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:07:29.948,impression,29.633333333333333,-95.4,2019-12-29 18:07:28.996,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:07:31.052,impression,29.633333333333333,-95.4,2019-12-29 18:07:30.996,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:07:29.953,impression,29.633333333333333,-95.4,2019-12-29 18:07:28.996,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:07:31.052,impression,29.633333333333333,-95.4,2019-12-29 18:07:30.996,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:02.199,custom,29.633333333333333,-95.4,2019-12-29 18:03:01.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:50.143,impression,29.633333333333333,-95.4,2019-12-29 18:03:50.001,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:09:57.188,custom,29.633333333333333,-95.4,2019-12-29 18:09:56.993,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.953,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.953,impression,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.954,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.954,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.954,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.953,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.954,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.970,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.954,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.954,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.954,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:21.970,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:22.164,impression,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:22.164,impression,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:23.527,impression,29.633333333333333,-95.4,2019-12-29 18:03:22.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:22.165,impression,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:22.158,custom,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:22.163,impression,29.633333333333333,-95.4,2019-12-29 18:03:20.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:23.481,impression,29.633333333333333,-95.4,2019-12-29 18:03:22.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-29 18:03:23.528,impression,29.633333333333333,-95.4,2019-12-29 18:03:22.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:38.826,impression,29.633333333333333,-95.4,2019-12-23 20:23:37.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:42.823,impression,29.633333333333333,-95.4,2019-12-23 20:23:41.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:40.384,impression,29.633333333333333,-95.4,2019-12-23 20:23:39.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:42.502,impression,29.633333333333333,-95.4,2019-12-23 20:23:41.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:42.457,custom,29.633333333333333,-95.4,2019-12-23 20:23:41.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:42.459,impression,29.633333333333333,-95.4,2019-12-23 20:23:41.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:42.818,impression,29.633333333333333,-95.4,2019-12-23 20:23:41.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:42.690,impression,29.633333333333333,-95.4,2019-12-23 20:23:41.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:42.824,impression,29.633333333333333,-95.4,2019-12-23 20:23:41.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:25:00.252,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:59.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-23 20:25:00.253,impression,29.627509703887277,-95.40607801647428,2019-12-23 20:24:59.999,ios,12.4.2,iPhone 6 Plus,en_US,houston,US,1.218.10009
2019-12-18 23:59:53.799,impression,29.633333333333333,-95.4,2019-12-18 23:59:52.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-18 23:59:53.789,impression,29.633333333333333,-95.4,2019-12-18 23:59:52.997,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10008
2019-12-23 20:23:21.255,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-23 20:23:21.342,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:21.340,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-23 20:23:21.358,custom,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:21.341,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-23 20:23:21.255,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,"",US,1.218.10009
2019-12-23 20:23:21.384,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.982,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:21.385,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:21.387,impression,29.633333333333333,-95.4,2019-12-23 20:23:20.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.972,custom,29.633333333333333,-95.4,2019-12-23 20:23:21.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.981,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.981,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.984,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.982,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.982,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:22.998,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
2019-12-23 20:23:23.130,custom,29.633333333333333,-95.4,2019-12-23 20:23:22.990,ios,12.4.2,"iPhone7,1",en_US,houston,US,1.218.10009
